[-0.9488987748907769, -0.07528964677736996]
[-0.9496516713585506, -0.06551891697885409]
[-0.9503068605283391, -0.04881656159348582]
[-0.950795026144274, -0.02225029327983645]
[-0.9510175290770724, -0.010503230399253598]
[-0.9511225613810649, 0.010921181407212797]
[-0.9510133495669928, 0.033043114734068256]
[-0.9506829184196521, 0.04397821339467182]
[-0.9502431362857054, 0.06753707762939025]
[-0.9495677655094116, 0.09671969006209472]
[-0.9486005686087906, 0.11134076391731063]
[-0.9474871609696175, 0.13074167971363687]
[-0.9461797441724811, 0.1653964554049226]
[-0.9445257796184319, 0.19887465695373802]
[-0.9425370330488945, 0.2201466030508675]
[-0.9403355670183858, 0.24744350021292558]
[-0.9378611320162565, 0.2645669206377989]
[-0.9352154628098786, 0.29940631825325076]
[-0.9322213996273461, 0.33940631825325074]
[-0.9288273364448135, 0.3599352961095889]
[-0.9252279834837176, 0.3763252404713933]
[-0.9214647310790036, 0.403608720799159]
[-0.917428643871012, 0.4222897042199918]
[-0.9132057468288121, 0.4335844210434475]
[-0.9088699026183776, 0.4506261446434753]
[-0.9043636411719429, 0.4851914367865591]
[-0.8995117268040773, 0.5204302259984435]
[-0.8943074245440928, 0.5398350189895048]
[-0.8889090743541977, 0.5581771706369801]
[-0.883327302647828, 0.569765950986394]
[-0.8776296431379641, 0.605736472124133]
[-0.8715722784167228, 0.6116820763324389]
[-0.8654554576533984, 0.6407630020053166]
[-0.8590478276333452, 0.6543244272489765]
[-0.8525045833608554, 0.683765798259608]
[-0.8456669253782594, 0.7117475470424115]
[-0.8385494499078353, 0.7288373095647559]
[-0.8312610768121877, 0.7411629120337265]
[-0.8238494476918505, 0.7423773303213095]
[-0.8164256743886374, 0.7548389059246224]
[-0.8088772853293912, 0.7751529615486081]
[-0.8011257557139051, 0.7900127126809908]
[-0.7932256285870952, 0.8165983314595586]
[-0.7850596452724996, 0.8252492176478308]
[-0.7768071530960213, 0.8296514134467754]
[-0.7685106389615536, 0.8394879293589493]
[-0.7601157596679641, 0.8569761873915492]
[-0.7515459977940486, 0.8723581538004801]
[-0.7428224162560438, 0.9106808405289105]
[-0.7337156078507547, 0.9101970272313206]
[-0.7246136375784415, 0.9501970272313206]
[-0.7151116673061283, 0.9783011779024671]
[-0.7053286555271037, 0.9953263135806262]
[-0.6953753923912974, 1.018693316495255]
[-0.6851884592263449, 1.046907225246652]
[-0.6747193869738783, 1.0600573178138606]
[-0.6641188137957398, 1.0800696080850194]
[-0.6533181177148896, 1.0907813045973174]
[-0.6424103046689164, 1.1110024059529195]
[-0.6313002806093871, 1.1369909231638604]
[-0.6199303713777485, 1.1556915863412143]
[-0.6083734555143364, 1.1673302717554517]
[-0.5967001527967819, 1.1916358902363549]
[-0.5847837938944184, 1.210264982818559]
[-0.5726811440662328, 1.2118582910485325]
[-0.5605625611557475, 1.2312577751138798]
[-0.5482499834046087, 1.260858174075213]
[-0.5356414016638567, 1.2853956595569886]
[-0.5227874450682868, 1.2899422292733722]
[-0.509888022775553, 1.3152172969161915]
[-0.49673584980639107, 1.3483341734884988]
[-0.4832525080715061, 1.3782861625662641]
[-0.46946964644584344, 1.383147074591557]
[-0.45563817569992787, 1.404401812608122]
[-0.4415941575738467, 1.4261542507113665]
[-0.42733261506673303, 1.4661542507113665]
[-0.4126710725596194, 1.4914222940946071]
[-0.3977568496186733, 1.51366491959924]
[-0.3826202004226809, 1.528842245456122]
[-0.36733177796811967, 1.518106661011768]
[-0.35215071135800197, 1.529101476447338]
[-0.3368596965935286, 1.5358388150687592]
[-0.321501308442841, 1.5266112773572518]
[-0.3062351956692685, 1.5175894221121966]
[-0.2910593014481465, 1.490073546914337]
[-0.2761585659790031, 1.4505624013952247]
[-0.2616529419650509, 1.4331038398662381]
[-0.24732190356638853, 1.391931953648767]
[-0.23340258402990086, 1.3545664893652951]
[-0.2198569191362479, 1.3375213002787965]
[-0.20648170613345995, 1.3275213002787964]
[-0.19320649313067198, 1.3095452665358787]
[-0.1801110404653132, 1.2688146972989776]
[-0.16742289349232342, 1.2220324994277072]
[-0.15520256849804634, 1.1818126853533053]
[-0.14338444164451328, 1.1479821003172193]
[-0.1319046206413411, 1.1335409438815098]
[-0.12056921120252599, 1.0763884582064684]
[-0.1098053266204613, 1.0412621494819088]
[-0.09939270512564222, 1.024735757323954]
[-0.08914534755240268, 0.9647357573239539]
[-0.07949798997916314, 0.9353185111321999]
[-0.07014480486784115, 0.9036999228589582]
[-0.06110780563925157, 0.8762512893635691]
[-0.052345292745615876, 0.8562421949454961]
[-0.043782870796160916, 0.8324221673092342]
[-0.03545864912306858, 0.7987603690020246]
[-0.027471045433048333, 0.7505917918843643]
[-0.01996512751420469, 0.7302581334241558]
[-0.012662546179963131, 0.6968361004577339]
[-0.005694185175385792, 0.6626625864051932]
