[-0.9640500291343113, -0.016568476975146296]
[-0.9642157139040627, 0.010803444058708714]
[-0.9641076794634756, 0.025195183288956962]
[-0.963855727630586, 0.03636379936852903]
[-0.9634920896369007, 0.06469319950739844]
[-0.9628451576418268, 0.08041692124367078]
[-0.96204098842939, 0.09154380715194779]
[-0.9611255503578705, 0.11360193019206953]
[-0.9599895310559499, 0.12368186651366515]
[-0.9587527123908132, 0.1339517685417058]
[-0.9574131947053961, 0.15967298800585825]
[-0.9558164648253376, 0.18905898842429555]
[-0.9539258749410946, 0.20132764157294153]
[-0.9519125985253651, 0.21146984355964885]
[-0.9497979000897686, 0.24561294710294157]
[-0.9473417706187391, 0.25838720519174707]
[-0.9447578985668217, 0.2718586310073467]
[-0.9420393122567482, 0.2849529894879167]
[-0.939189782361869, 0.3249529894879167]
[-0.9359402524669899, 0.3579505435670728]
[-0.9323607470313191, 0.36992831329465353]
[-0.9286614638983726, 0.38622176390721336]
[-0.9247992462593004, 0.39699448221190936]
[-0.9208293014371813, 0.4174513604492445]
[-0.9166547878326889, 0.4466320084532674]
[-0.9121884677481563, 0.4485646246288842]
[-0.9077028215018674, 0.47652958771474324]
[-0.90293752562472, 0.5056546742780272]
[-0.8978809788819397, 0.5217503181375241]
[-0.8926634757005645, 0.529553860131161]
[-0.8873679370992529, 0.5289352426003042]
[-0.8820785846732498, 0.549126605804773]
[-0.8765873186152021, 0.5639110608463473]
[-0.8709482080067387, 0.5922201181750029]
[-0.8650260068249886, 0.6120944743903243]
[-0.8589050620810854, 0.635371534554547]
[-0.8525513467355399, 0.6536197638711144]
[-0.8460151490968287, 0.6558064164868099]
[-0.8394570849319606, 0.654296516894668]
[-0.8329141197630139, 0.6836388822990404]
[-0.8260777309400235, 0.7132620670452119]
[-0.8189451102695713, 0.7293266043399861]
[-0.8116518442261714, 0.7385861057997588]
[-0.8042659831681739, 0.7636281497826582]
[-0.7966297016703473, 0.7687376688461303]
[-0.788942324981886, 0.77782051404604]
[-0.7811641198414256, 0.8015530582944823]
[-0.7731485892584808, 0.8378369863814162]
[-0.7647702193946667, 0.8696504952141498]
[-0.7560737144425252, 0.8796981261621253]
[-0.747276733180904, 0.9069666480990474]
[-0.7382070666999135, 0.9330937356097078]
[-0.7288761293438165, 0.9475889922180123]
[-0.7194002394216364, 0.9629118979090032]
[-0.7097711204425464, 0.9885759194338853]
[-0.6998853612482075, 1.0103960481608796]
[-0.6897814007665988, 1.027863836176578]
[-0.679502762404833, 1.0487225828542561]
[-0.6690155365762904, 1.0741788034055315]
[-0.6582737485422351, 1.087356222423809]
[-0.647400186317997, 1.1096386999576286]
[-0.6363037993184207, 1.1232130256347232]
[-0.6250716690620735, 1.1600493257933477]
[-0.61347117580414, 1.1792443158446166]
[-0.6016787326456938, 1.2052589149953723]
[-0.58962614349574, 1.2210334941020857]
[-0.5774158085547192, 1.2259941667032144]
[-0.565155866887687, 1.2429162550738035]
[-0.552726704336949, 1.2565501449847807]
[-0.5401612028871012, 1.2773154546694134]
[-0.5273880483404071, 1.306347981862665]
[-0.5143245685217804, 1.3296589191714194]
[-0.5010279793300663, 1.3406680360936207]
[-0.48762129896913003, 1.3593500803276288]
[-0.4740277981658537, 1.353143755155211]
[-0.4604963606143016, 1.3752439613385452]
[-0.44674392100091614, 1.4111865992589248]
[-0.4326320550083269, 1.4211490655253116]
[-0.4184205643530738, 1.431371254943749]
[-0.4041068518036363, 1.430444381773705]
[-0.38980240798589927, 1.435867545523062]
[-0.37544373253066865, 1.454249757135846]
[-0.3609012349593102, 1.4479987032695065]
[-0.34642124792661516, 1.4536790926762972]
[-0.3318844569998522, 1.4608956410161662]
[-0.3172755005896905, 1.4576170868749316]
[-0.3026993297209412, 1.4565538929575534]
[-0.2881337907913657, 1.4424210907848418]
[-0.2737095798835173, 1.4191077439838082]
[-0.2595185024436792, 1.421835060556589]
[-0.2453001518381133, 1.4144943382782584]
[-0.23115520845533072, 1.4021663807347906]
[-0.21713354464798282, 1.4077076053606354]
[-0.20305646859437645, 1.3743985034796886]
[-0.18931248355957958, 1.3504781417010943]
[-0.17580770214256863, 1.344927642954174]
[-0.1623584257130269, 1.3457328317636301]
[-0.1489010973953906, 1.3060374856087031]
[-0.13584072253930357, 1.303362349770263]
[-0.12280709904160093, 1.2967810099553319]
[-0.10983928894204761, 1.2828386755980312]
[-0.0970109021860673, 1.289294760108811]
[-0.08411795458497918, 1.2914343737159826]
[-0.07120361084781936, 1.2591993069533485]
[-0.05861161777828587, 1.2587274679644664]
[-0.04602434309864121, 1.265494457195576]
[-0.03336939852668545, 1.2642415597164445]
[-0.020726982929521, 1.215605806031195]
[-0.00857092486920905, 1.1988768071976126]
