[-1.0633253614695126, 0.012263766547648533]
[-1.0632027238040362, 0.03644509291841013]
[-1.0628382728748522, 0.04611376824320672]
[-1.06237713519242, 0.07188250170200673]
[-1.0616583101754, 0.1096657070034434]
[-1.0605616531053657, 0.11513538902661782]
[-1.0594102992150995, 0.1381681620401375]
[-1.0580286175946982, 0.1461996418441425]
[-1.0565666211762568, 0.15951989905009564]
[-1.0549714221857558, 0.18221007311706033]
[-1.0531493214545853, 0.1947181224427941]
[-1.0512021402301572, 0.2089721003893825]
[-1.0491124192262633, 0.2310597825471225]
[-1.0468018214007921, 0.2292423397713004]
[-1.044509398003079, 0.25383204094468137]
[-1.0419710775936322, 0.2738278479831343]
[-1.0392327991138008, 0.2950911839726729]
[-1.0362818872740742, 0.3159972939172545]
[-1.0331219143349017, 0.34515466184669696]
[-1.0296703677164347, 0.3569768858109663]
[-1.0261005988583252, 0.38635413593849144]
[-1.0222370574989403, 0.39506062433226136]
[-1.0182864512556178, 0.42187470650077835]
[-1.01406770419061, 0.45707241391677084]
[-1.0094969800514424, 0.4601178111003123]
[-1.0048958019404393, 0.4869950041864208]
[-1.000025851898575, 0.5113228040260039]
[-0.9949126238583149, 0.5169232304702023]
[-0.9897433915536129, 0.5365269190418976]
[-0.9843781223631939, 0.5700711774303588]
[-0.9786774105888904, 0.5868967098008717]
[-0.9728084434908816, 0.6063913602672432]
[-0.9667445298882091, 0.6340496404091921]
[-0.9604040334841172, 0.6672915803070795]
[-0.9537311176810463, 0.6873066104911054]
[-0.9468580515761353, 0.6942154128981518]
[-0.9399158974471539, 0.7174986665712059]
[-0.9327409107814418, 0.7418840932770218]
[-0.9253220698486716, 0.7579903954492356]
[-0.9177421658941792, 0.7741005033558485]
[-0.9100011608606208, 0.7983996484313888]
[-0.9020171643763069, 0.823144431696131]
[-0.8937857200593455, 0.8485099482016675]
[-0.8853006205773288, 0.8699039950679258]
[-0.8766015806266496, 0.9006156160807557]
[-0.867595424465842, 0.909691039222352]
[-0.8584985140736185, 0.937606206330753]
[-0.849122452010311, 0.9445336565633414]
[-0.8396771154446776, 0.9458689561593117]
[-0.8302184258830845, 0.9679356724563213]
[-0.8205390691585213, 0.9859146634935115]
[-0.8106799225235861, 1.0020237117902278]
[-0.8006596854056839, 1.0163956038691628]
[-0.7904957293669923, 1.0339129825669182]
[-0.7801565995413231, 1.0382511780961525]
[-0.7697740877603616, 1.0468041412687827]
[-0.7593060463476737, 1.0717197626151935]
[-0.7485888487215218, 1.0944316693618423]
[-0.7376445320279034, 1.1235122835104012]
[-0.7264094091927994, 1.134093432654743]
[-0.7150684748662519, 1.1417713234083904]
[-0.703650761632168, 1.1543464710224147]
[-0.6921072969219438, 1.1639818132587023]
[-0.6804674787893568, 1.1771011355115504]
[-0.6686964674342413, 1.2044303710103528]
[-0.6566521637241377, 1.2441008836865919]
[-0.6442111548872718, 1.2564495406838774]
[-0.631646659480433, 1.26661162333635]
[-0.6189805432470694, 1.3047505005949347]
[-0.6059330382411201, 1.3267424397855194]
[-0.5926656138432649, 1.3451342292198643]
[-0.5792142715510662, 1.3644055458161357]
[-0.5655702160929048, 1.3843222661846242]
[-0.5517269934310586, 1.3990647058107863]
[-0.5377363463729508, 1.4254688860855385]
[-0.5234816575120954, 1.4524355049595845]
[-0.5089573024624996, 1.4485777753334215]
[-0.4944715247091654, 1.4885777753334215]
[-0.47958574695583117, 1.510033689783272]
[-0.4644854100579984, 1.5275878992713445]
[-0.449209531065285, 1.5395005067534928]
[-0.43381452599775006, 1.556993157401627]
[-0.4182445944237338, 1.576518586916698]
[-0.4024794085545668, 1.5954846277115213]
[-0.3865245622774516, 1.5964803768542335]
[-0.37055975850890926, 1.618978325490666]
[-0.3543699752540026, 1.6527569474770656]
[-0.33784240577923197, 1.6713298878192844]
[-0.32112910690103913, 1.7053837830121297]
[-0.3040752690709178, 1.7201743809117522]
[-0.28687352526180027, 1.7278972899921863]
[-0.2695945523618784, 1.7431020911044453]
[-0.2521635314508339, 1.7757943345135343]
[-0.2344055881056986, 1.8040957607678907]
[-0.21636463049801968, 1.8251863325488509]
[-0.19811276717253118, 1.8421896631921602]
[-0.1796908705406096, 1.8629868747437315]
[-0.1610610017931723, 1.8828593709348282]
[-0.142232408083824, 1.9111828273101656]
[-0.12312057981072236, 1.9210681355455557]
[-0.1039098984552668, 1.9166668391309403]
[-0.0847432300639574, 1.9308336791077338]
[-0.06543489327288006, 1.9454180440282067]
[-0.04598071283259799, 1.9596034269632734]
[-0.026384678562965256, 1.977504419675317]
[-0.006609634366212085, 1.9966373399228738]
